QRcodeLoc Start
QRcodeTable Start
qrcode_table的大小为: 12
100100 399.63 -199.27 -90
100101 399.27 -199.63 -90
100102 399.27 -200.37 -90
100103 399.63 -200.73 -90
100104 399.63 -200.37 -90
100105 399.63 -199.63 -90
100106 400.37 -199.27 -90
100107 400.37 -199.63 -90
100109 400.37 -200.37 -90
100110 400.37 -200.73 -90
100111 400.73 -200.37 -90
100114 400.73 -199.63 -90
QRcodeTable Start
qrcode_table的大小为: 8
100301 311.67 -188.327 -92.264
100302 311.643 -189.351 -91.1349
100303 312.347 -189.361 -91.0547
100315 311.113 -207.294 -90.6139
100327 312.376 -188.377 -91.0937
100336 311.092 -208.29 -91.0267
100337 311.833 -208.319 -90.9734
100338 311.861 -207.317 -90.3825
MV_SC2005AM Start

error: x1 == x2
error: x1 == x2
error: x1 == x2
error: x1 == x2
 init 

2024-8-21_18:19:4.990796,-nan,-nan,-nan,-nan,1724235544.9908,-nan,-nan,-nan
2024-8-21_18:22:17.746972,0.0001,-0.0001,0.0001,0.0100,1724235737.7470,401.0783,-198.8991,179.1100
2024-8-21_18:22:17.747703,0.0000,0.0000,0.0000,0.0000,1724235737.7477,401.0783,-198.8991,179.1100
2024-8-21_18:22:17.757045,0.0001,0.0001,-0.0001,-0.0100,1724235737.7570,401.0784,-198.8992,179.1000
2024-8-21_18:22:17.767012,0.0003,0.0001,-0.0002,-0.0200,1724235737.7670,401.0785,-198.8994,179.0800
2024-8-21_18:22:17.767690,0.0000,0.0000,0.0000,0.0000,1724235737.7677,401.0785,-198.8994,179.0800
2024-8-21_18:22:17.776969,0.0006,-0.0003,0.0005,0.0400,1724235737.7770,401.0783,-198.8989,179.1200
2024-8-21_18:22:17.787000,0.0003,-0.0001,-0.0002,-0.0200,1724235737.7870,401.0782,-198.8992,179.1000
2024-8-21_18:22:17.787722,0.0000,0.0000,0.0000,0.0000,1724235737.7877,401.0782,-198.8992,179.1000
2024-8-21_18:22:17.796927,0.0002,0.0002,-0.0000,0.0000,1724235737.7969,401.0784,-198.8992,179.1000
2024-8-21_18:22:17.806966,0.0001,-0.0001,0.0001,0.0100,1724235737.8070,401.0783,-198.8991,179.1100
2024-8-21_18:22:17.807646,0.0000,0.0000,0.0000,0.0000,1724235737.8076,401.0783,-198.8991,179.1100
2024-8-21_18:22:17.817008,0.0003,0.0001,-0.0002,-0.0200,1724235737.8170,401.0785,-198.8993,179.0900
2024-8-21_18:22:17.826971,0.0000,0.0000,0.0000,0.0000,1724235737.8270,401.0785,-198.8993,179.0900
2024-8-21_18:22:17.827654,0.0000,0.0000,0.0000,0.0000,1724235737.8277,401.0785,-198.8993,179.0900
2024-8-21_18:22:17.836971,0.0004,-0.0002,0.0004,0.0300,1724235737.8370,401.0783,-198.8989,179.1200
2024-8-21_18:22:17.846972,0.0003,0.0001,-0.0002,-0.0200,1724235737.8470,401.0784,-198.8992,179.1000
2024-8-21_18:22:17.847724,0.0000,0.0000,0.0000,0.0000,1724235737.8477,401.0784,-198.8992,179.1000
2024-8-21_18:22:17.856971,0.0001,0.0001,-0.0001,-0.0100,1724235737.8570,401.0785,-198.8993,179.0900
2024-8-21_18:22:17.867045,0.0001,-0.0001,0.0001,0.0100,1724235737.8670,401.0784,-198.8992,179.1000
2024-8-21_18:22:17.868398,0.0000,0.0000,0.0000,0.0000,1724235737.8684,401.0784,-198.8992,179.1000
2024-8-21_18:22:17.877003,0.0000,0.0000,0.0000,0.0000,1724235737.8770,401.0784,-198.8992,179.1000
2024-8-21_18:22:17.887045,0.0001,0.0001,-0.0001,-0.0100,1724235737.8870,401.0785,-198.8993,179.0900
2024-8-21_18:22:17.888368,0.0000,0.0000,0.0000,0.0000,1724235737.8884,401.0785,-198.8993,179.0900
2024-8-21_18:22:17.896998,0.0004,-0.0003,0.0003,0.0200,1724235737.8970,401.0781,-198.8991,179.1100
2024-8-21_18:22:17.907001,0.0003,0.0001,-0.0002,-0.0200,1724235737.9070,401.0783,-198.8993,179.0900
2024-8-21_18:22:17.908344,0.0000,0.0000,0.0000,0.0000,1724235737.9083,401.0783,-198.8993,179.0900
2024-8-21_18:22:17.917039,0.0002,0.0002,-0.0000,0.0000,1724235737.9170,401.0785,-198.8993,179.0900
2024-8-21_18:22:17.927005,0.0004,-0.0002,0.0004,0.0300,1724235737.9270,401.0783,-198.8989,179.1200
2024-8-21_18:22:17.928176,0.0000,0.0000,0.0000,0.0000,1724235737.9282,401.0783,-198.8989,179.1200
2024-8-21_18:22:17.936981,0.0003,0.0001,-0.0002,-0.0200,1724235737.9370,401.0784,-198.8992,179.1000
2024-8-21_18:22:17.946976,0.0003,-0.0003,0.0001,0.0100,1724235737.9470,401.0781,-198.8991,179.1100
2024-8-21_18:22:17.947690,0.0000,0.0000,0.0000,0.0000,1724235737.9477,401.0781,-198.8991,179.1100
2024-8-21_18:22:17.956975,0.0001,0.0001,-0.0001,-0.0100,1724235737.9570,401.0782,-198.8992,179.1000
2024-8-21_18:22:17.966966,0.0002,0.0001,0.0001,0.0100,1724235737.9670,401.0783,-198.8991,179.1100
2024-8-21_18:22:17.967622,0.0000,0.0000,0.0000,0.0000,1724235737.9676,401.0783,-198.8991,179.1100
2024-8-21_18:22:17.976962,0.0002,-0.0002,0.0000,0.0000,1724235737.9770,401.0781,-198.8991,179.1100
2024-8-21_18:22:17.986958,0.0002,0.0002,-0.0000,0.0000,1724235737.9870,401.0783,-198.8991,179.1100
2024-8-21_18:22:17.987652,0.0000,0.0000,0.0000,0.0000,1724235737.9877,401.0783,-198.8991,179.1100
2024-8-21_18:22:17.996962,0.0000,0.0000,0.0000,0.0000,1724235737.9970,401.0783,-198.8991,179.1100
2024-8-21_18:22:18.006964,0.0002,-0.0001,-0.0001,-0.0100,1724235738.0070,401.0782,-198.8992,179.1000
2024-8-21_18:22:18.007626,0.0000,0.0000,0.0000,0.0000,1724235738.0076,401.0782,-198.8992,179.1000
2024-8-21_18:22:18.017004,0.0002,0.0002,-0.0000,0.0000,1724235738.0170,401.0784,-198.8992,179.1000
2024-8-21_18:22:18.026998,0.0002,-0.0001,-0.0001,-0.0100,1724235738.0270,401.0783,-198.8993,179.0900
2024-8-21_18:22:18.027609,0.0000,0.0000,0.0000,0.0000,1724235738.0276,401.0783,-198.8993,179.0900
2024-8-21_18:22:18.036971,0.0003,-0.0001,0.0002,0.0200,1724235738.0370,401.0781,-198.8991,179.1100
2024-8-21_18:22:18.047059,0.0003,0.0003,-0.0001,-0.0100,1724235738.0471,401.0784,-198.8992,179.1000
2024-8-21_18:22:18.047593,0.0000,0.0000,0.0000,0.0000,1724235738.0476,401.0784,-198.8992,179.1000
2024-8-21_18:22:18.056970,0.0001,0.0001,-0.0001,-0.0100,1724235738.0570,401.0785,-198.8993,179.0900
2024-8-21_18:22:18.066968,0.0006,-0.0004,0.0004,0.0300,1724235738.0670,401.0781,-198.8989,179.1200
2024-8-21_18:22:18.067624,0.0000,0.0000,0.0000,0.0000,1724235738.0676,401.0781,-198.8989,179.1200
2024-8-21_18:22:18.076965,0.0003,0.0003,-0.0001,-0.0100,1724235738.0770,401.0783,-198.8991,179.1100
2024-8-21_18:22:18.087045,0.0003,0.0001,-0.0002,-0.0200,1724235738.0870,401.0785,-198.8993,179.0900
2024-8-21_18:22:18.087670,0.0000,0.0000,0.0000,0.0000,1724235738.0877,401.0785,-198.8993,179.0900
2024-8-21_18:22:18.096964,0.0003,-0.0003,0.0001,0.0100,1724235738.0970,401.0782,-198.8992,179.1000
2024-8-21_18:22:18.107042,0.0002,0.0002,-0.0000,0.0000,1724235738.1070,401.0784,-198.8992,179.1000
2024-8-21_18:22:18.107718,0.0000,0.0000,0.0000,0.0000,1724235738.1077,401.0784,-198.8992,179.1000
2024-8-21_18:22:18.116981,0.0003,-0.0001,0.0002,0.0200,1724235738.1170,401.0783,-198.8989,179.1200
2024-8-21_18:22:18.127042,0.0003,-0.0001,-0.0002,-0.0200,1724235738.1270,401.0782,-198.8992,179.1000
2024-8-21_18:22:18.127865,0.0000,0.0000,0.0000,0.0000,1724235738.1279,401.0782,-198.8992,179.1000
2024-8-21_18:22:18.136978,0.0002,0.0002,-0.0000,0.0000,1724235738.1370,401.0784,-198.8992,179.1000
2024-8-21_18:22:18.147015,0.0003,-0.0003,0.0001,0.0100,1724235738.1470,401.0781,-198.8991,179.1100
2024-8-21_18:22:18.147789,0.0000,0.0000,0.0000,0.0000,1724235738.1478,401.0781,-198.8991,179.1100
2024-8-21_18:22:18.156981,0.0002,0.0001,0.0001,0.0100,1724235738.1570,401.0783,-198.8989,179.1200
2024-8-21_18:22:18.167003,0.0002,-0.0002,0.0000,0.0000,1724235738.1670,401.0781,-198.8989,179.1200
2024-8-21_18:22:18.167673,0.0000,0.0000,0.0000,0.0000,1724235738.1677,401.0781,-198.8989,179.1200
2024-8-21_18:22:18.176970,0.0003,0.0003,-0.0001,-0.0100,1724235738.1770,401.0783,-198.8991,179.1100
2024-8-21_18:22:18.186976,0.0002,-0.0002,0.0000,0.0000,1724235738.1870,401.0781,-198.8991,179.1100
2024-8-21_18:22:18.187687,0.0000,0.0000,0.0000,0.0000,1724235738.1877,401.0781,-198.8991,179.1100
2024-8-21_18:22:18.196969,0.0006,0.0004,-0.0004,-0.0300,1724235738.1970,401.0785,-198.8994,179.0800
2024-8-21_18:22:18.207024,0.0003,-0.0001,0.0002,0.0200,1724235738.2070,401.0784,-198.8992,179.1000
2024-8-21_18:22:18.207656,0.0000,0.0000,0.0000,0.0000,1724235738.2077,401.0784,-198.8992,179.1000
2024-8-21_18:22:18.216964,0.0002,-0.0001,-0.0001,-0.0100,1724235738.2170,401.0783,-198.8993,179.0900
2024-8-21_18:22:18.226968,0.0002,0.0001,0.0001,0.0100,1724235738.2270,401.0784,-198.8992,179.1000
2024-8-21_18:22:18.227664,0.0000,0.0000,0.0000,0.0000,1724235738.2277,401.0784,-198.8992,179.1000
2024-8-21_18:22:18.236972,0.0002,-0.0001,-0.0001,-0.0100,1724235738.2370,401.0783,-198.8993,179.0900
2024-8-21_18:22:18.246971,0.0002,0.0001,0.0001,0.0100,1724235738.2470,401.0784,-198.8992,179.1000
2024-8-21_18:22:18.247661,0.0000,0.0000,0.0000,0.0000,1724235738.2477,401.0784,-198.8992,179.1000
2024-8-21_18:22:18.257004,0.0000,0.0000,0.0000,0.0000,1724235738.2570,401.0784,-198.8992,179.1000
2024-8-21_18:22:18.266965,0.0001,0.0001,-0.0001,-0.0100,1724235738.2670,401.0785,-198.8993,179.0900
2024-8-21_18:22:18.267648,0.0000,0.0000,0.0000,0.0000,1724235738.2676,401.0785,-198.8993,179.0900
2024-8-21_18:22:18.276969,0.0001,-0.0001,0.0001,0.0100,1724235738.2770,401.0784,-198.8992,179.1000
2024-8-21_18:22:18.287023,0.0001,-0.0001,0.0001,0.0100,1724235738.2870,401.0783,-198.8991,179.1100
2024-8-21_18:22:18.287856,0.0000,0.0000,0.0000,0.0000,1724235738.2879,401.0783,-198.8991,179.1100
2024-8-21_18:22:18.297048,0.0000,0.0000,0.0000,0.0000,1724235738.2970,401.0783,-198.8991,179.1100
2024-8-21_18:22:18.307056,0.0002,-0.0001,-0.0001,-0.0100,1724235738.3071,401.0782,-198.8992,179.1000
2024-8-21_18:22:18.308464,0.0000,0.0000,0.0000,0.0000,1724235738.3085,401.0782,-198.8992,179.1000
2024-8-21_18:22:18.317021,0.0004,0.0003,-0.0003,-0.0200,1724235738.3170,401.0785,-198.8994,179.0800
2024-8-21_18:22:18.327019,0.0003,-0.0003,0.0001,0.0100,1724235738.3270,401.0783,-198.8993,179.0900
2024-8-21_18:22:18.328518,0.0000,0.0000,0.0000,0.0000,1724235738.3285,401.0783,-198.8993,179.0900
2024-8-21_18:22:18.336990,0.0004,0.0000,0.0004,0.0300,1724235738.3370,401.0783,-198.8989,179.1200
2024-8-21_18:22:18.346981,0.0003,-0.0001,-0.0002,-0.0200,1724235738.3470,401.0782,-198.8992,179.1000
2024-8-21_18:22:18.347690,0.0000,0.0000,0.0000,0.0000,1724235738.3477,401.0782,-198.8992,179.1000
2024-8-21_18:22:18.356976,0.0002,0.0002,-0.0000,0.0000,1724235738.3570,401.0784,-198.8992,179.1000
2024-8-21_18:22:18.366996,0.0000,0.0000,0.0000,0.0000,1724235738.3670,401.0784,-198.8992,179.1000
2024-8-21_18:22:18.367669,0.0000,0.0000,0.0000,0.0000,1724235738.3677,401.0784,-198.8992,179.1000
2024-8-21_18:22:18.376997,0.0000,0.0000,0.0000,0.0000,1724235738.3770,401.0784,-198.8992,179.1000
2024-8-21_18:22:18.386970,0.0003,-0.0003,0.0001,0.0100,1724235738.3870,401.0781,-198.8991,179.1100
2024-8-21_18:22:18.387625,0.0000,0.0000,0.0000,0.0000,1724235738.3876,401.0781,-198.8991,179.1100
2024-8-21_18:22:18.396965,0.0002,0.0002,-0.0000,0.0000,1724235738.3970,401.0783,-198.8991,179.1100
2024-8-21_18:22:18.407052,0.0002,-0.0001,-0.0001,-0.0100,1724235738.4071,401.0782,-198.8992,179.1000
2024-8-21_18:22:18.407609,0.0000,0.0000,0.0000,0.0000,1724235738.4076,401.0782,-198.8992,179.1000
2024-8-21_18:22:18.417008,0.0002,0.0002,-0.0000,0.0000,1724235738.4170,401.0784,-198.8992,179.1000
2024-8-21_18:22:18.427013,0.0002,-0.0001,-0.0001,-0.0100,1724235738.4270,401.0783,-198.8993,179.0900
2024-8-21_18:22:18.427743,0.0000,0.0000,0.0000,0.0000,1724235738.4277,401.0783,-198.8993,179.0900
2024-8-21_18:22:18.436971,0.0003,0.0001,0.0002,0.0200,1724235738.4370,401.0783,-198.8991,179.1100
2024-8-21_18:22:18.447001,0.0002,-0.0001,-0.0001,-0.0100,1724235738.4470,401.0782,-198.8992,179.1000
2024-8-21_18:22:18.447714,0.0000,0.0000,0.0000,0.0000,1724235738.4477,401.0782,-198.8992,179.1000
2024-8-21_18:22:18.456978,0.0003,0.0003,-0.0001,-0.0100,1724235738.4570,401.0785,-198.8993,179.0900
2024-8-21_18:22:18.467008,0.0002,-0.0002,0.0000,0.0000,1724235738.4670,401.0783,-198.8993,179.0900
2024-8-21_18:22:18.467729,0.0000,0.0000,0.0000,0.0000,1724235738.4677,401.0783,-198.8993,179.0900
2024-8-21_18:22:18.477004,0.0002,0.0001,0.0001,0.0100,1724235738.4770,401.0784,-198.8992,179.1000
2024-8-21_18:22:18.487007,0.0000,0.0000,0.0000,0.0000,1724235738.4870,401.0784,-198.8992,179.1000
2024-8-21_18:22:18.487717,0.0000,0.0000,0.0000,0.0000,1724235738.4877,401.0784,-198.8992,179.1000
2024-8-21_18:22:18.496969,0.0000,0.0000,0.0000,0.0000,1724235738.4970,401.0784,-198.8992,179.1000
2024-8-21_18:22:18.506968,0.0000,0.0000,0.0000,0.0000,1724235738.5070,401.0784,-198.8992,179.1000
2024-8-21_18:22:18.507728,0.0000,0.0000,0.0000,0.0000,1724235738.5077,401.0784,-198.8992,179.1000
2024-8-21_18:22:18.516975,0.0000,0.0000,0.0000,0.0000,1724235738.5170,401.0784,-198.8992,179.1000
2024-8-21_18:22:18.527001,0.0004,-0.0003,0.0003,0.0200,1724235738.5270,401.0781,-198.8989,179.1200
2024-8-21_18:22:18.527769,0.0000,0.0000,0.0000,0.0000,1724235738.5278,401.0781,-198.8989,179.1200
2024-8-21_18:22:18.536977,0.0003,0.0001,-0.0002,-0.0200,1724235738.5370,401.0782,-198.8992,179.1000
2024-8-21_18:22:18.546978,0.0001,0.0001,-0.0001,-0.0100,1724235738.5470,401.0783,-198.8993,179.0900
2024-8-21_18:22:18.547761,0.0000,0.0000,0.0000,0.0000,1724235738.5478,401.0783,-198.8993,179.0900
2024-8-21_18:22:18.556974,0.0003,0.0001,0.0002,0.0200,1724235738.5570,401.0783,-198.8991,179.1100
2024-8-21_18:22:18.566971,0.0000,0.0000,0.0000,0.0000,1724235738.5670,401.0783,-198.8991,179.1100
2024-8-21_18:22:18.567704,0.0000,0.0000,0.0000,0.0000,1724235738.5677,401.0783,-198.8991,179.1100
2024-8-21_18:22:18.576969,0.0001,0.0001,-0.0001,-0.0100,1724235738.5770,401.0784,-198.8992,179.1000
2024-8-21_18:22:18.586974,0.0001,0.0001,-0.0001,-0.0100,1724235738.5870,401.0785,-198.8993,179.0900
2024-8-21_18:22:18.587677,0.0000,0.0000,0.0000,0.0000,1724235738.5877,401.0785,-198.8993,179.0900
2024-8-21_18:22:18.597003,0.0003,-0.0003,0.0001,0.0100,1724235738.5970,401.0782,-198.8992,179.1000
2024-8-21_18:22:18.606973,0.0000,0.0000,0.0000,0.0000,1724235738.6070,401.0782,-198.8992,179.1000
2024-8-21_18:22:18.607776,0.0000,0.0000,0.0000,0.0000,1724235738.6078,401.0782,-198.8992,179.1000
2024-8-21_18:22:18.616978,0.0001,0.0001,-0.0001,-0.0100,1724235738.6170,401.0783,-198.8993,179.0900
2024-8-21_18:22:18.626981,0.0004,0.0000,0.0004,0.0300,1724235738.6270,401.0783,-198.8989,179.1200
2024-8-21_18:22:18.627784,0.0000,0.0000,0.0000,0.0000,1724235738.6278,401.0783,-198.8989,179.1200
2024-8-21_18:22:18.636988,0.0002,-0.0001,-0.0001,-0.0100,1724235738.6370,401.0781,-198.8991,179.1100
2024-8-21_18:22:18.646974,0.0001,0.0001,-0.0001,-0.0100,1724235738.6470,401.0782,-198.8992,179.1000
2024-8-21_18:22:18.647710,0.0000,0.0000,0.0000,0.0000,1724235738.6477,401.0782,-198.8992,179.1000
2024-8-21_18:22:18.656977,0.0002,0.0002,-0.0000,0.0000,1724235738.6570,401.0784,-198.8992,179.1000
2024-8-21_18:22:18.666974,0.0000,0.0000,0.0000,0.0000,1724235738.6670,401.0784,-198.8992,179.1000
2024-8-21_18:22:18.667654,0.0000,0.0000,0.0000,0.0000,1724235738.6677,401.0784,-198.8992,179.1000
2024-8-21_18:22:18.676968,0.0001,0.0001,-0.0001,-0.0100,1724235738.6770,401.0785,-198.8993,179.0900
2024-8-21_18:22:18.687009,0.0003,-0.0003,0.0001,0.0100,1724235738.6870,401.0782,-198.8992,179.1000
2024-8-21_18:22:18.687675,0.0000,0.0000,0.0000,0.0000,1724235738.6877,401.0782,-198.8992,179.1000
2024-8-21_18:22:18.697007,0.0003,0.0003,-0.0001,-0.0100,1724235738.6970,401.0785,-198.8993,179.0900
2024-8-21_18:22:18.706985,0.0003,-0.0003,0.0001,0.0100,1724235738.7070,401.0782,-198.8992,179.1000
2024-8-21_18:22:18.707978,0.0000,0.0000,0.0000,0.0000,1724235738.7080,401.0782,-198.8992,179.1000
2024-8-21_18:22:18.717005,0.0002,0.0001,0.0001,0.0100,1724235738.7170,401.0783,-198.8991,179.1100
2024-8-21_18:22:18.727006,0.0002,-0.0001,-0.0001,-0.0100,1724235738.7270,401.0782,-198.8992,179.1000
2024-8-21_18:22:18.728545,0.0000,0.0000,0.0000,0.0000,1724235738.7285,401.0782,-198.8992,179.1000
2024-8-21_18:22:18.737009,0.0002,0.0002,-0.0000,0.0000,1724235738.7370,401.0784,-198.8992,179.1000
2024-8-21_18:22:18.746993,0.0001,-0.0001,0.0001,0.0100,1724235738.7470,401.0783,-198.8991,179.1100
2024-8-21_18:22:18.748107,0.0000,0.0000,0.0000,0.0000,1724235738.7481,401.0783,-198.8991,179.1100
2024-8-21_18:22:18.756983,0.0000,0.0000,0.0000,0.0000,1724235738.7570,401.0783,-198.8991,179.1100
2024-8-21_18:22:18.767006,0.0003,0.0001,-0.0002,-0.0200,1724235738.7670,401.0785,-198.8993,179.0900
2024-8-21_18:22:18.767689,0.0000,0.0000,0.0000,0.0000,1724235738.7677,401.0785,-198.8993,179.0900
2024-8-21_18:22:18.776997,0.0000,0.0000,0.0000,0.0000,1724235738.7770,401.0785,-198.8993,179.0900
2024-8-21_18:22:18.787032,0.0003,-0.0001,0.0002,0.0200,1724235738.7870,401.0783,-198.8991,179.1100
2024-8-21_18:22:18.787599,0.0000,0.0000,0.0000,0.0000,1724235738.7876,401.0783,-198.8991,179.1100
2024-8-21_18:22:18.796999,0.0001,-0.0001,0.0001,0.0100,1724235738.7970,401.0783,-198.8989,179.1200
2024-8-21_18:22:18.807030,0.0004,0.0002,-0.0004,-0.0300,1724235738.8070,401.0785,-198.8993,179.0900
2024-8-21_18:22:18.807606,0.0000,0.0000,0.0000,0.0000,1724235738.8076,401.0785,-198.8993,179.0900
2024-8-21_18:22:18.816992,0.0003,-0.0003,0.0001,0.0100,1724235738.8170,401.0782,-198.8992,179.1000
2024-8-21_18:22:18.826977,0.0002,0.0001,0.0001,0.0100,1724235738.8270,401.0783,-198.8991,179.1100
2024-8-21_18:22:18.827664,0.0000,0.0000,0.0000,0.0000,1724235738.8277,401.0783,-198.8991,179.1100
2024-8-21_18:22:18.836965,0.0003,-0.0001,-0.0002,-0.0200,1724235738.8370,401.0783,-198.8993,179.0900
2024-8-21_18:22:18.846990,0.0000,0.0000,0.0000,0.0000,1724235738.8470,401.0783,-198.8993,179.0900
2024-8-21_18:22:18.847628,0.0000,0.0000,0.0000,0.0000,1724235738.8476,401.0783,-198.8993,179.0900
2024-8-21_18:22:18.856999,0.0003,-0.0001,0.0002,0.0200,1724235738.8570,401.0781,-198.8991,179.1100
2024-8-21_18:22:18.867004,0.0004,0.0003,-0.0003,-0.0200,1724235738.8670,401.0785,-198.8993,179.0900
2024-8-21_18:22:18.867642,0.0000,0.0000,0.0000,0.0000,1724235738.8676,401.0785,-198.8993,179.0900
2024-8-21_18:22:18.876999,0.0004,-0.0003,0.0003,0.0200,1724235738.8770,401.0781,-198.8991,179.1100
2024-8-21_18:22:18.887013,0.0003,0.0003,-0.0001,-0.0100,1724235738.8870,401.0784,-198.8992,179.1000
2024-8-21_18:22:18.887721,0.0000,0.0000,0.0000,0.0000,1724235738.8877,401.0784,-198.8992,179.1000
2024-8-21_18:22:18.897008,0.0001,-0.0001,0.0001,0.0100,1724235738.8970,401.0783,-198.8991,179.1100
2024-8-21_18:22:18.906996,0.0003,0.0001,-0.0002,-0.0200,1724235738.9070,401.0785,-198.8993,179.0900
2024-8-21_18:22:18.907720,0.0000,0.0000,0.0000,0.0000,1724235738.9077,401.0785,-198.8993,179.0900
2024-8-21_18:22:18.916971,0.0006,-0.0004,0.0004,0.0300,1724235738.9170,401.0781,-198.8989,179.1200
2024-8-21_18:22:18.926970,0.0002,0.0002,-0.0000,0.0000,1724235738.9270,401.0783,-198.8989,179.1200
2024-8-21_18:22:18.927636,0.0000,0.0000,0.0000,0.0000,1724235738.9276,401.0783,-198.8989,179.1200
2024-8-21_18:22:18.936982,0.0001,0.0001,-0.0001,-0.0100,1724235738.9370,401.0783,-198.8991,179.1100
2024-8-21_18:22:18.946996,0.0001,-0.0001,0.0001,0.0100,1724235738.9470,401.0783,-198.8989,179.1200
2024-8-21_18:22:18.947688,0.0000,0.0000,0.0000,0.0000,1724235738.9477,401.0783,-198.8989,179.1200
2024-8-21_18:22:18.956972,0.0003,-0.0003,0.0001,0.0100,1724235738.9570,401.0780,-198.8988,179.1300
2024-8-21_18:22:18.966998,0.0006,0.0003,-0.0005,-0.0400,1724235738.9670,401.0783,-198.8993,179.0900
2024-8-21_18:22:18.967710,0.0000,0.0000,0.0000,0.0000,1724235738.9677,401.0783,-198.8993,179.0900
2024-8-21_18:22:18.976966,0.0002,0.0002,-0.0000,0.0000,1724235738.9770,401.0785,-198.8993,179.0900
2024-8-21_18:22:18.987003,0.0003,-0.0003,0.0001,0.0100,1724235738.9870,401.0782,-198.8992,179.1000
2024-8-21_18:22:18.987652,0.0000,0.0000,0.0000,0.0000,1724235738.9877,401.0782,-198.8992,179.1000
2024-8-21_18:22:18.996997,0.0000,0.0000,0.0000,0.0000,1724235738.9970,401.0782,-198.8992,179.1000
2024-8-21_18:22:19.006999,0.0004,0.0003,-0.0003,-0.0200,1724235739.0070,401.0785,-198.8994,179.0800
2024-8-21_18:22:19.007569,0.0000,0.0000,0.0000,0.0000,1724235739.0076,401.0785,-198.8994,179.0800
2024-8-21_18:22:19.016972,0.0003,-0.0001,0.0002,0.0200,1724235739.0170,401.0784,-198.8992,179.1000
2024-8-21_18:22:19.026973,0.0000,0.0000,0.0000,0.0000,1724235739.0270,401.0784,-198.8992,179.1000
2024-8-21_18:22:19.027644,0.0000,0.0000,0.0000,0.0000,1724235739.0276,401.0784,-198.8992,179.1000
2024-8-21_18:22:19.036968,0.0000,0.0000,0.0000,0.0000,1724235739.0370,401.0784,-198.8992,179.1000
2024-8-21_18:22:19.046998,0.0003,-0.0003,0.0001,0.0100,1724235739.0470,401.0781,-198.8991,179.1100
2024-8-21_18:22:19.047640,0.0000,0.0000,0.0000,0.0000,1724235739.0476,401.0781,-198.8991,179.1100
2024-8-21_18:22:19.056969,0.0003,0.0003,-0.0001,-0.0100,1724235739.0570,401.0784,-198.8992,179.1000
2024-8-21_18:22:19.066967,0.0001,0.0001,-0.0001,-0.0100,1724235739.0670,401.0785,-198.8993,179.0900
2024-8-21_18:22:19.067638,0.0000,0.0000,0.0000,0.0000,1724235739.0676,401.0785,-198.8993,179.0900
2024-8-21_18:22:19.076999,0.0001,-0.0001,0.0001,0.0100,1724235739.0770,401.0784,-198.8992,179.1000
2024-8-21_18:22:19.087002,0.0001,-0.0001,0.0001,0.0100,1724235739.0870,401.0783,-198.8991,179.1100
2024-8-21_18:22:19.087632,0.0000,0.0000,0.0000,0.0000,1724235739.0876,401.0783,-198.8991,179.1100
2024-8-21_18:22:19.096994,0.0003,-0.0001,-0.0002,-0.0200,1724235739.0970,401.0783,-198.8993,179.0900
2024-8-21_18:22:19.106972,0.0005,-0.0000,0.0005,0.0400,1724235739.1070,401.0782,-198.8988,179.1300
2024-8-21_18:22:19.107605,0.0000,0.0000,0.0000,0.0000,1724235739.1076,401.0782,-198.8988,179.1300
2024-8-21_18:22:19.116998,0.0004,-0.0000,-0.0004,-0.0300,1724235739.1170,401.0782,-198.8992,179.1000
2024-8-21_18:22:19.126998,0.0002,0.0001,0.0001,0.0100,1724235739.1270,401.0783,-198.8991,179.1100
2024-8-21_18:22:19.127633,0.0000,0.0000,0.0000,0.0000,1724235739.1276,401.0783,-198.8991,179.1100
2024-8-21_18:22:19.137003,0.0003,0.0001,-0.0002,-0.0200,1724235739.1370,401.0785,-198.8993,179.0900
2024-8-21_18:22:19.146970,0.0006,-0.0004,0.0004,0.0300,1724235739.1470,401.0781,-198.8989,179.1200
2024-8-21_18:22:19.147655,0.0000,0.0000,0.0000,0.0000,1724235739.1477,401.0781,-198.8989,179.1200
2024-8-21_18:22:19.156971,0.0003,0.0003,-0.0001,-0.0100,1724235739.1570,401.0783,-198.8991,179.1100
2024-8-21_18:22:19.166964,0.0001,0.0001,-0.0001,-0.0100,1724235739.1670,401.0784,-198.8992,179.1000
2024-8-21_18:22:19.167586,0.0000,0.0000,0.0000,0.0000,1724235739.1676,401.0784,-198.8992,179.1000
2024-8-21_18:22:19.176965,0.0000,0.0000,0.0000,0.0000,1724235739.1770,401.0784,-198.8992,179.1000
2024-8-21_18:22:19.187003,0.0001,0.0001,-0.0001,-0.0100,1724235739.1870,401.0785,-198.8993,179.0900
2024-8-21_18:22:19.187649,0.0000,0.0000,0.0000,0.0000,1724235739.1876,401.0785,-198.8993,179.0900
2024-8-21_18:22:19.196969,0.0003,-0.0001,0.0002,0.0200,1724235739.1970,401.0783,-198.8991,179.1100
2024-8-21_18:22:19.206968,0.0002,-0.0001,-0.0001,-0.0100,1724235739.2070,401.0782,-198.8992,179.1000
2024-8-21_18:22:19.207703,0.0000,0.0000,0.0000,0.0000,1724235739.2077,401.0782,-198.8992,179.1000
2024-8-21_18:22:19.216967,0.0001,-0.0001,0.0001,0.0100,1724235739.2170,401.0781,-198.8991,179.1100
