QRcodeLoc Start
QRcodeTable Start
qrcode_table的大小为: 12
100100 399.63 -199.27 90
100101 399.27 -199.63 90
100102 399.27 -200.37 90
100103 399.63 -200.73 90
100104 399.63 -200.37 90
100105 399.63 -199.63 90
100106 400.37 -199.27 90
100107 400.37 -199.63 90
100109 400.37 -200.37 90
100110 400.37 -200.73 90
100111 400.73 -200.37 90
100114 400.73 -199.63 90
QRcodeTable Start
qrcode_table的大小为: 8
100301 311.67 -188.327 -92.264
100302 311.643 -189.351 -91.1349
100303 312.347 -189.361 -91.0547
100315 311.113 -207.294 -90.6139
100327 312.376 -188.377 -91.0937
100336 311.092 -208.29 -91.0267
100337 311.833 -208.319 -90.9734
100338 311.861 -207.317 -90.3825
MV_SC2005AM Start

error: x1 == x2
error: x1 == x2
error: x1 == x2
error: x1 == x2
 init 

2024-8-21_18:17:37.532828,-nan,-nan,-nan,-nan,1724235457.5328,-nan,-nan,-nan
2024-8-21_18:17:49.226312,0.0003,0.0003,-0.0001,0.0100,1724235469.2263,399.6619,-199.6409,-0.8900
2024-8-21_18:17:49.227711,0.0000,0.0000,0.0000,0.0000,1724235469.2277,399.6619,-199.6409,-0.8900
2024-8-21_18:17:49.236228,0.0003,-0.0001,0.0002,-0.0200,1724235469.2362,399.6617,-199.6407,-0.9100
2024-8-21_18:17:49.246236,0.0003,0.0001,-0.0002,0.0200,1724235469.2462,399.6619,-199.6409,-0.8900
2024-8-21_18:17:49.247798,0.0000,0.0000,0.0000,0.0000,1724235469.2478,399.6619,-199.6409,-0.8900
2024-8-21_18:17:49.256235,0.0002,-0.0001,-0.0001,0.0100,1724235469.2562,399.6617,-199.6411,-0.8800
2024-8-21_18:17:49.266235,0.0001,-0.0001,0.0001,-0.0100,1724235469.2662,399.6617,-199.6409,-0.8900
2024-8-21_18:17:49.267776,0.0000,0.0000,0.0000,0.0000,1724235469.2678,399.6617,-199.6409,-0.8900
2024-8-21_18:17:49.276229,0.0001,-0.0001,0.0001,-0.0100,1724235469.2762,399.6616,-199.6408,-0.9000
2024-8-21_18:17:49.286266,0.0003,0.0003,-0.0001,0.0100,1724235469.2863,399.6619,-199.6409,-0.8900
2024-8-21_18:17:49.287830,0.0000,0.0000,0.0000,0.0000,1724235469.2878,399.6619,-199.6409,-0.8900
2024-8-21_18:17:49.296230,0.0002,-0.0002,0.0000,0.0000,1724235469.2962,399.6617,-199.6409,-0.8900
2024-8-21_18:17:49.306228,0.0004,0.0000,0.0004,-0.0300,1724235469.3062,399.6617,-199.6406,-0.9200
2024-8-21_18:17:49.307833,0.0000,0.0000,0.0000,0.0000,1724235469.3078,399.6617,-199.6406,-0.9200
2024-8-21_18:17:49.316238,0.0005,0.0000,-0.0005,0.0400,1724235469.3162,399.6617,-199.6411,-0.8800
2024-8-21_18:17:49.326230,0.0005,-0.0000,0.0005,-0.0400,1724235469.3262,399.6617,-199.6406,-0.9200
2024-8-21_18:17:49.327747,0.0000,0.0000,0.0000,0.0000,1724235469.3277,399.6617,-199.6406,-0.9200
2024-8-21_18:17:49.336234,0.0003,-0.0001,-0.0002,0.0200,1724235469.3362,399.6616,-199.6408,-0.9000
2024-8-21_18:17:49.346234,0.0001,-0.0001,0.0001,-0.0100,1724235469.3462,399.6615,-199.6407,-0.9100
2024-8-21_18:17:49.347696,0.0000,0.0000,0.0000,-0.0000,1724235469.3477,399.6615,-199.6407,-0.9100
2024-8-21_18:17:49.356263,0.0003,0.0001,-0.0002,0.0200,1724235469.3563,399.6617,-199.6409,-0.8900
2024-8-21_18:17:49.366220,0.0003,-0.0001,0.0002,-0.0200,1724235469.3662,399.6615,-199.6407,-0.9100
2024-8-21_18:17:49.367733,0.0000,0.0000,0.0000,-0.0000,1724235469.3677,399.6615,-199.6407,-0.9100
2024-8-21_18:17:49.376249,0.0001,0.0001,-0.0001,0.0100,1724235469.3762,399.6616,-199.6408,-0.9000
2024-8-21_18:17:49.386225,0.0000,0.0000,0.0000,0.0000,1724235469.3862,399.6616,-199.6408,-0.9000
2024-8-21_18:17:49.387758,0.0000,0.0000,0.0000,-0.0000,1724235469.3878,399.6616,-199.6408,-0.9000
2024-8-21_18:17:49.396254,0.0003,0.0001,0.0002,-0.0200,1724235469.3963,399.6617,-199.6406,-0.9200
2024-8-21_18:17:49.406228,0.0003,0.0001,-0.0002,0.0200,1724235469.4062,399.6618,-199.6408,-0.9000
2024-8-21_18:17:49.407890,0.0000,0.0000,0.0000,-0.0000,1724235469.4079,399.6618,-199.6408,-0.9000
2024-8-21_18:17:49.416242,0.0002,-0.0002,0.0000,0.0000,1724235469.4162,399.6616,-199.6408,-0.9000
2024-8-21_18:17:49.426240,0.0003,0.0001,-0.0002,0.0200,1724235469.4262,399.6617,-199.6411,-0.8800
2024-8-21_18:17:49.427927,0.0000,0.0000,0.0000,0.0000,1724235469.4279,399.6617,-199.6411,-0.8800
2024-8-21_18:17:49.436239,0.0004,0.0000,0.0004,-0.0300,1724235469.4362,399.6617,-199.6407,-0.9100
2024-8-21_18:17:49.446230,0.0004,-0.0000,-0.0004,0.0300,1724235469.4462,399.6617,-199.6411,-0.8800
2024-8-21_18:17:49.447680,0.0000,0.0000,0.0000,0.0000,1724235469.4477,399.6617,-199.6411,-0.8800
2024-8-21_18:17:49.456259,0.0003,-0.0001,0.0002,-0.0200,1724235469.4563,399.6616,-199.6408,-0.9000
2024-8-21_18:17:49.466324,0.0000,0.0000,0.0000,0.0000,1724235469.4663,399.6616,-199.6408,-0.9000
2024-8-21_18:17:49.467655,0.0000,0.0000,0.0000,-0.0000,1724235469.4677,399.6616,-199.6408,-0.9000
2024-8-21_18:17:49.476245,0.0004,0.0003,-0.0003,0.0200,1724235469.4762,399.6619,-199.6411,-0.8800
2024-8-21_18:17:49.486258,0.0004,-0.0002,0.0004,-0.0300,1724235469.4863,399.6617,-199.6407,-0.9100
2024-8-21_18:17:49.487716,0.0000,0.0000,0.0000,-0.0000,1724235469.4877,399.6617,-199.6407,-0.9100
2024-8-21_18:17:49.496251,0.0002,-0.0001,-0.0001,0.0100,1724235469.4963,399.6616,-199.6408,-0.9000
2024-8-21_18:17:49.506218,0.0003,0.0003,-0.0001,0.0100,1724235469.5062,399.6619,-199.6409,-0.8900
2024-8-21_18:17:49.507768,0.0000,0.0000,0.0000,0.0000,1724235469.5078,399.6619,-199.6409,-0.8900
2024-8-21_18:17:49.516268,0.0001,-0.0001,0.0001,-0.0100,1724235469.5163,399.6618,-199.6408,-0.9000
2024-8-21_18:17:49.526257,0.0002,-0.0001,-0.0001,0.0100,1724235469.5263,399.6617,-199.6409,-0.8900
2024-8-21_18:17:49.527790,0.0000,0.0000,0.0000,0.0000,1724235469.5278,399.6617,-199.6409,-0.8900
2024-8-21_18:17:49.536264,0.0003,0.0001,0.0002,-0.0200,1724235469.5363,399.6617,-199.6407,-0.9100
2024-8-21_18:17:49.546236,0.0000,0.0000,0.0000,0.0000,1724235469.5462,399.6617,-199.6407,-0.9100
2024-8-21_18:17:49.547741,0.0000,0.0000,0.0000,-0.0000,1724235469.5477,399.6617,-199.6407,-0.9100
2024-8-21_18:17:49.556228,0.0001,0.0001,-0.0001,0.0100,1724235469.5562,399.6618,-199.6408,-0.9000
2024-8-21_18:17:49.566257,0.0002,-0.0002,0.0000,0.0000,1724235469.5663,399.6616,-199.6408,-0.9000
2024-8-21_18:17:49.567644,0.0000,0.0000,0.0000,-0.0000,1724235469.5676,399.6616,-199.6408,-0.9000
2024-8-21_18:17:49.576252,0.0001,0.0001,-0.0001,0.0100,1724235469.5763,399.6617,-199.6409,-0.8900
2024-8-21_18:17:49.586302,0.0001,-0.0001,0.0001,-0.0100,1724235469.5863,399.6616,-199.6408,-0.9000
2024-8-21_18:17:49.587601,0.0000,0.0000,0.0000,-0.0000,1724235469.5876,399.6616,-199.6408,-0.9000
2024-8-21_18:17:49.596290,0.0003,0.0003,-0.0001,0.0100,1724235469.5963,399.6619,-199.6409,-0.8900
2024-8-21_18:17:49.606250,0.0002,-0.0002,0.0000,0.0000,1724235469.6062,399.6617,-199.6409,-0.8900
2024-8-21_18:17:49.607584,0.0000,0.0000,0.0000,0.0000,1724235469.6076,399.6617,-199.6409,-0.8900
2024-8-21_18:17:49.616223,0.0001,-0.0001,0.0001,-0.0100,1724235469.6162,399.6616,-199.6408,-0.9000
2024-8-21_18:17:49.626223,0.0000,0.0000,0.0000,0.0000,1724235469.6262,399.6616,-199.6408,-0.9000
2024-8-21_18:17:49.627655,0.0000,0.0000,0.0000,-0.0000,1724235469.6277,399.6616,-199.6408,-0.9000
2024-8-21_18:17:49.636251,0.0001,-0.0001,0.0001,-0.0100,1724235469.6363,399.6615,-199.6407,-0.9100
2024-8-21_18:17:49.646223,0.0003,0.0001,-0.0002,0.0200,1724235469.6462,399.6617,-199.6409,-0.8900
2024-8-21_18:17:49.647633,0.0000,0.0000,0.0000,0.0000,1724235469.6476,399.6617,-199.6409,-0.8900
2024-8-21_18:17:49.656222,0.0002,0.0001,0.0001,-0.0100,1724235469.6562,399.6618,-199.6408,-0.9000
2024-8-21_18:17:49.666265,0.0003,-0.0001,-0.0002,0.0200,1724235469.6663,399.6617,-199.6411,-0.8800
2024-8-21_18:17:49.668295,0.0000,0.0000,0.0000,0.0000,1724235469.6683,399.6617,-199.6411,-0.8800
2024-8-21_18:17:49.676261,0.0002,0.0002,-0.0000,0.0000,1724235469.6763,399.6619,-199.6411,-0.8800
2024-8-21_18:17:49.686305,0.0004,-0.0003,0.0003,-0.0200,1724235469.6863,399.6616,-199.6408,-0.9000
2024-8-21_18:17:49.688237,0.0000,0.0000,0.0000,-0.0000,1724235469.6882,399.6616,-199.6408,-0.9000
2024-8-21_18:17:49.696289,0.0001,0.0001,-0.0001,0.0100,1724235469.6963,399.6617,-199.6409,-0.8900
2024-8-21_18:17:49.706281,0.0000,0.0000,0.0000,0.0000,1724235469.7063,399.6617,-199.6409,-0.8900
2024-8-21_18:17:49.707845,0.0000,0.0000,0.0000,0.0000,1724235469.7078,399.6617,-199.6409,-0.8900
2024-8-21_18:17:49.716267,0.0004,-0.0002,0.0004,-0.0300,1724235469.7163,399.6615,-199.6406,-0.9200
2024-8-21_18:17:49.726228,0.0004,0.0003,-0.0003,0.0200,1724235469.7262,399.6618,-199.6408,-0.9000
2024-8-21_18:17:49.727714,0.0000,0.0000,0.0000,-0.0000,1724235469.7277,399.6618,-199.6408,-0.9000
2024-8-21_18:17:49.736257,0.0003,0.0001,-0.0002,0.0200,1724235469.7363,399.6619,-199.6411,-0.8800
2024-8-21_18:17:49.746250,0.0002,-0.0001,-0.0001,0.0100,1724235469.7463,399.6618,-199.6412,-0.8700
2024-8-21_18:17:49.747614,0.0000,0.0000,0.0000,0.0000,1724235469.7476,399.6618,-199.6412,-0.8700
2024-8-21_18:17:49.756225,0.0003,0.0001,0.0002,-0.0200,1724235469.7562,399.6619,-199.6409,-0.8900
2024-8-21_18:17:49.766248,0.0002,-0.0002,0.0000,0.0000,1724235469.7662,399.6617,-199.6409,-0.8900
2024-8-21_18:17:49.767627,0.0000,0.0000,0.0000,0.0000,1724235469.7676,399.6617,-199.6409,-0.8900
2024-8-21_18:17:49.776235,0.0002,0.0001,0.0001,-0.0100,1724235469.7762,399.6618,-199.6408,-0.9000
2024-8-21_18:17:49.786227,0.0002,-0.0002,0.0000,0.0000,1724235469.7862,399.6616,-199.6408,-0.9000
2024-8-21_18:17:49.787713,0.0000,0.0000,0.0000,-0.0000,1724235469.7877,399.6616,-199.6408,-0.9000
2024-8-21_18:17:49.796225,0.0001,0.0001,-0.0001,0.0100,1724235469.7962,399.6617,-199.6409,-0.8900
2024-8-21_18:17:49.806231,0.0001,-0.0001,0.0001,-0.0100,1724235469.8062,399.6616,-199.6408,-0.9000
2024-8-21_18:17:49.807893,0.0000,0.0000,0.0000,-0.0000,1724235469.8079,399.6616,-199.6408,-0.9000
2024-8-21_18:17:49.816245,0.0002,0.0002,-0.0000,0.0000,1724235469.8162,399.6618,-199.6408,-0.9000
2024-8-21_18:17:49.826251,0.0004,-0.0003,0.0003,-0.0200,1724235469.8263,399.6615,-199.6406,-0.9200
2024-8-21_18:17:49.828083,0.0000,0.0000,0.0000,0.0000,1724235469.8281,399.6615,-199.6406,-0.9200
2024-8-21_18:17:49.836262,0.0003,0.0001,-0.0002,0.0200,1724235469.8363,399.6616,-199.6408,-0.9000
2024-8-21_18:17:49.846250,0.0002,0.0002,-0.0000,0.0000,1724235469.8462,399.6618,-199.6408,-0.9000
2024-8-21_18:17:49.847908,0.0000,0.0000,0.0000,-0.0000,1724235469.8479,399.6618,-199.6408,-0.9000
2024-8-21_18:17:49.856242,0.0002,-0.0002,0.0000,0.0000,1724235469.8562,399.6616,-199.6408,-0.9000
2024-8-21_18:17:49.866250,0.0002,0.0002,-0.0000,0.0000,1724235469.8662,399.6618,-199.6408,-0.9000
2024-8-21_18:17:49.867761,0.0000,0.0000,0.0000,-0.0000,1724235469.8678,399.6618,-199.6408,-0.9000
2024-8-21_18:17:49.876224,0.0002,-0.0002,0.0000,0.0000,1724235469.8762,399.6616,-199.6408,-0.9000
2024-8-21_18:17:49.886330,0.0003,-0.0001,0.0002,-0.0200,1724235469.8863,399.6615,-199.6406,-0.9200
2024-8-21_18:17:49.887630,0.0000,0.0000,0.0000,0.0000,1724235469.8876,399.6615,-199.6406,-0.9200
2024-8-21_18:17:49.896251,0.0007,0.0005,-0.0005,0.0400,1724235469.8963,399.6619,-199.6411,-0.8800
2024-8-21_18:17:49.906216,0.0003,-0.0001,0.0002,-0.0200,1724235469.9062,399.6618,-199.6408,-0.9000
2024-8-21_18:17:49.907728,0.0000,0.0000,0.0000,-0.0000,1724235469.9077,399.6618,-199.6408,-0.9000
2024-8-21_18:17:49.916229,0.0003,0.0001,-0.0002,0.0200,1724235469.9162,399.6619,-199.6411,-0.8800
2024-8-21_18:17:49.926256,0.0006,-0.0004,0.0004,-0.0300,1724235469.9263,399.6615,-199.6407,-0.9100
2024-8-21_18:17:49.927727,0.0000,0.0000,0.0000,-0.0000,1724235469.9277,399.6615,-199.6407,-0.9100
2024-8-21_18:17:49.936229,0.0003,0.0001,-0.0002,0.0200,1724235469.9362,399.6617,-199.6409,-0.8900
2024-8-21_18:17:49.946270,0.0000,0.0000,0.0000,0.0000,1724235469.9463,399.6617,-199.6409,-0.8900
2024-8-21_18:17:49.947712,0.0000,0.0000,0.0000,0.0000,1724235469.9477,399.6617,-199.6409,-0.8900
2024-8-21_18:17:49.956233,0.0000,0.0000,0.0000,0.0000,1724235469.9562,399.6617,-199.6409,-0.8900
2024-8-21_18:17:49.966255,0.0000,0.0000,0.0000,0.0000,1724235469.9663,399.6617,-199.6409,-0.8900
2024-8-21_18:17:49.967706,0.0000,0.0000,0.0000,0.0000,1724235469.9677,399.6617,-199.6409,-0.8900
2024-8-21_18:17:49.976226,0.0003,0.0003,-0.0001,0.0100,1724235469.9762,399.6619,-199.6411,-0.8800
2024-8-21_18:17:49.986252,0.0006,-0.0004,0.0004,-0.0300,1724235469.9863,399.6615,-199.6407,-0.9100
2024-8-21_18:17:49.987752,0.0000,0.0000,0.0000,-0.0000,1724235469.9878,399.6615,-199.6407,-0.9100
2024-8-21_18:17:49.996224,0.0003,0.0003,-0.0001,0.0100,1724235469.9962,399.6618,-199.6408,-0.9000
2024-8-21_18:17:50.006266,0.0003,-0.0001,-0.0002,0.0200,1724235470.0063,399.6617,-199.6411,-0.8800
2024-8-21_18:17:50.007793,0.0000,0.0000,0.0000,0.0000,1724235470.0078,399.6617,-199.6411,-0.8800
2024-8-21_18:17:50.016234,0.0004,-0.0002,0.0004,-0.0300,1724235470.0162,399.6615,-199.6407,-0.9100
2024-8-21_18:17:50.026264,0.0003,0.0001,-0.0002,0.0200,1724235470.0263,399.6617,-199.6409,-0.8900
2024-8-21_18:17:50.027759,0.0000,0.0000,0.0000,0.0000,1724235470.0278,399.6617,-199.6409,-0.8900
2024-8-21_18:17:50.036228,0.0003,0.0003,-0.0001,0.0100,1724235470.0362,399.6619,-199.6411,-0.8800
2024-8-21_18:17:50.046259,0.0003,-0.0001,0.0002,-0.0200,1724235470.0463,399.6618,-199.6408,-0.9000
2024-8-21_18:17:50.047743,0.0000,0.0000,0.0000,-0.0000,1724235470.0477,399.6618,-199.6408,-0.9000
2024-8-21_18:17:50.056244,0.0002,-0.0001,-0.0001,0.0100,1724235470.0562,399.6617,-199.6409,-0.8900
2024-8-21_18:17:50.066286,0.0000,0.0000,0.0000,0.0000,1724235470.0663,399.6617,-199.6409,-0.8900
2024-8-21_18:17:50.067786,0.0000,0.0000,0.0000,0.0000,1724235470.0678,399.6617,-199.6409,-0.8900
2024-8-21_18:17:50.076233,0.0001,-0.0001,0.0001,-0.0100,1724235470.0762,399.6616,-199.6408,-0.9000
2024-8-21_18:17:50.086272,0.0001,-0.0001,0.0001,-0.0100,1724235470.0863,399.6615,-199.6407,-0.9100
2024-8-21_18:17:50.088139,0.0000,0.0000,0.0000,-0.0000,1724235470.0881,399.6615,-199.6407,-0.9100
2024-8-21_18:17:50.096327,0.0001,0.0001,-0.0001,0.0100,1724235470.0963,399.6616,-199.6408,-0.9000
2024-8-21_18:17:50.106269,0.0000,0.0000,0.0000,0.0000,1724235470.1063,399.6616,-199.6408,-0.9000
2024-8-21_18:17:50.108148,0.0000,0.0000,0.0000,-0.0000,1724235470.1081,399.6616,-199.6408,-0.9000
2024-8-21_18:17:50.116283,0.0003,0.0001,-0.0002,0.0200,1724235470.1163,399.6617,-199.6411,-0.8800
2024-8-21_18:17:50.126306,0.0001,-0.0001,0.0001,-0.0100,1724235470.1263,399.6617,-199.6409,-0.8900
2024-8-21_18:17:50.127930,0.0000,0.0000,0.0000,0.0000,1724235470.1279,399.6617,-199.6409,-0.8900
2024-8-21_18:17:50.136237,0.0001,-0.0001,0.0001,-0.0100,1724235470.1362,399.6616,-199.6408,-0.9000
2024-8-21_18:17:50.146231,0.0000,0.0000,0.0000,0.0000,1724235470.1462,399.6616,-199.6408,-0.9000
2024-8-21_18:17:50.147678,0.0000,0.0000,0.0000,-0.0000,1724235470.1477,399.6616,-199.6408,-0.9000
2024-8-21_18:17:50.156237,0.0000,0.0000,0.0000,0.0000,1724235470.1562,399.6616,-199.6408,-0.9000
2024-8-21_18:17:50.166260,0.0000,0.0000,0.0000,0.0000,1724235470.1663,399.6616,-199.6408,-0.9000
2024-8-21_18:17:50.167609,0.0000,0.0000,0.0000,-0.0000,1724235470.1676,399.6616,-199.6408,-0.9000
2024-8-21_18:17:50.176250,0.0003,0.0003,-0.0001,0.0100,1724235470.1763,399.6619,-199.6409,-0.8900
2024-8-21_18:17:50.186248,0.0004,-0.0003,0.0003,-0.0200,1724235470.1862,399.6615,-199.6407,-0.9100
2024-8-21_18:17:50.187641,0.0000,0.0000,0.0000,-0.0000,1724235470.1876,399.6615,-199.6407,-0.9100
2024-8-21_18:17:50.196236,0.0003,0.0001,-0.0002,0.0200,1724235470.1962,399.6617,-199.6409,-0.8900
2024-8-21_18:17:50.206252,0.0003,-0.0001,0.0002,-0.0200,1724235470.2063,399.6615,-199.6407,-0.9100
2024-8-21_18:17:50.207559,0.0000,0.0000,0.0000,-0.0000,1724235470.2076,399.6615,-199.6407,-0.9100
2024-8-21_18:17:50.216223,0.0001,0.0001,-0.0001,0.0100,1724235470.2162,399.6616,-199.6408,-0.9000
2024-8-21_18:17:50.226224,0.0003,0.0003,-0.0001,0.0100,1724235470.2262,399.6619,-199.6409,-0.8900
2024-8-21_18:17:50.227629,0.0000,0.0000,0.0000,0.0000,1724235470.2276,399.6619,-199.6409,-0.8900
2024-8-21_18:17:50.236221,0.0002,-0.0002,0.0000,0.0000,1724235470.2362,399.6617,-199.6409,-0.8900
2024-8-21_18:17:50.246222,0.0003,-0.0001,0.0002,-0.0200,1724235470.2462,399.6615,-199.6407,-0.9100
2024-8-21_18:17:50.247616,0.0000,0.0000,0.0000,-0.0000,1724235470.2476,399.6615,-199.6407,-0.9100
2024-8-21_18:17:50.256229,0.0003,0.0001,-0.0002,0.0200,1724235470.2562,399.6617,-199.6409,-0.8900
2024-8-21_18:17:50.266246,0.0000,0.0000,0.0000,0.0000,1724235470.2662,399.6617,-199.6409,-0.8900
2024-8-21_18:17:50.267768,0.0000,0.0000,0.0000,0.0000,1724235470.2678,399.6617,-199.6409,-0.8900
2024-8-21_18:17:50.276219,0.0001,-0.0001,0.0001,-0.0100,1724235470.2762,399.6616,-199.6408,-0.9000
2024-8-21_18:17:50.286298,0.0003,0.0003,-0.0001,0.0100,1724235470.2863,399.6619,-199.6409,-0.8900
2024-8-21_18:17:50.287657,0.0000,0.0000,0.0000,0.0000,1724235470.2877,399.6619,-199.6409,-0.8900
2024-8-21_18:17:50.296219,0.0002,-0.0001,-0.0001,0.0100,1724235470.2962,399.6617,-199.6411,-0.8800
2024-8-21_18:17:50.306300,0.0001,-0.0001,0.0001,-0.0100,1724235470.3063,399.6617,-199.6409,-0.8900
2024-8-21_18:17:50.307711,0.0000,0.0000,0.0000,0.0000,1724235470.3077,399.6617,-199.6409,-0.8900
2024-8-21_18:17:50.316244,0.0000,0.0000,0.0000,0.0000,1724235470.3162,399.6617,-199.6409,-0.8900
2024-8-21_18:17:50.326228,0.0002,0.0002,-0.0000,0.0000,1724235470.3262,399.6619,-199.6409,-0.8900
2024-8-21_18:17:50.327730,0.0000,0.0000,0.0000,0.0000,1724235470.3277,399.6619,-199.6409,-0.8900
2024-8-21_18:17:50.336234,0.0002,-0.0001,-0.0001,0.0100,1724235470.3362,399.6617,-199.6411,-0.8800
2024-8-21_18:17:50.346237,0.0001,-0.0001,0.0001,-0.0100,1724235470.3462,399.6617,-199.6409,-0.8900
2024-8-21_18:17:50.347791,0.0000,0.0000,0.0000,0.0000,1724235470.3478,399.6617,-199.6409,-0.8900
2024-8-21_18:17:50.356292,0.0002,0.0001,0.0001,-0.0100,1724235470.3563,399.6618,-199.6408,-0.9000
2024-8-21_18:17:50.366266,0.0002,-0.0001,-0.0001,0.0100,1724235470.3663,399.6617,-199.6409,-0.8900
2024-8-21_18:17:50.367803,0.0000,0.0000,0.0000,0.0000,1724235470.3678,399.6617,-199.6409,-0.8900
2024-8-21_18:17:50.376228,0.0004,-0.0002,0.0004,-0.0300,1724235470.3762,399.6615,-199.6406,-0.9200
2024-8-21_18:17:50.386266,0.0000,0.0000,0.0000,0.0000,1724235470.3863,399.6615,-199.6406,-0.9200
2024-8-21_18:17:50.387776,0.0000,0.0000,0.0000,0.0000,1724235470.3878,399.6615,-199.6406,-0.9200
2024-8-21_18:17:50.396230,0.0004,0.0002,-0.0004,0.0300,1724235470.3962,399.6617,-199.6409,-0.8900
2024-8-21_18:17:50.406228,0.0003,0.0003,-0.0001,0.0100,1724235470.4062,399.6619,-199.6411,-0.8800
2024-8-21_18:17:50.407809,0.0000,0.0000,0.0000,0.0000,1724235470.4078,399.6619,-199.6411,-0.8800
2024-8-21_18:17:50.416267,0.0000,0.0000,0.0000,0.0000,1724235470.4163,399.6619,-199.6411,-0.8800
2024-8-21_18:17:50.426229,0.0004,-0.0003,0.0003,-0.0200,1724235470.4262,399.6616,-199.6408,-0.9000
2024-8-21_18:17:50.427757,0.0000,0.0000,0.0000,-0.0000,1724235470.4278,399.6616,-199.6408,-0.9000
2024-8-21_18:17:50.436224,0.0001,0.0001,-0.0001,0.0100,1724235470.4362,399.6617,-199.6409,-0.8900
2024-8-21_18:17:50.446259,0.0000,0.0000,0.0000,0.0000,1724235470.4463,399.6617,-199.6409,-0.8900
2024-8-21_18:17:50.447701,0.0000,0.0000,0.0000,0.0000,1724235470.4477,399.6617,-199.6409,-0.8900
2024-8-21_18:17:50.456231,0.0003,0.0001,0.0002,-0.0200,1724235470.4562,399.6617,-199.6407,-0.9100
2024-8-21_18:17:50.466262,0.0004,0.0002,-0.0004,0.0300,1724235470.4663,399.6619,-199.6411,-0.8800
2024-8-21_18:17:50.467682,0.0000,0.0000,0.0000,0.0000,1724235470.4677,399.6619,-199.6411,-0.8800
2024-8-21_18:17:50.476239,0.0004,-0.0003,0.0003,-0.0200,1724235470.4762,399.6616,-199.6408,-0.9000
2024-8-21_18:17:50.486255,0.0003,0.0001,-0.0002,0.0200,1724235470.4863,399.6617,-199.6411,-0.8800
2024-8-21_18:17:50.487790,0.0000,0.0000,0.0000,0.0000,1724235470.4878,399.6617,-199.6411,-0.8800
2024-8-21_18:17:50.496346,0.0003,0.0001,0.0002,-0.0200,1724235470.4963,399.6618,-199.6408,-0.9000
2024-8-21_18:17:50.506297,0.0003,0.0001,-0.0002,0.0200,1724235470.5063,399.6619,-199.6411,-0.8800
2024-8-21_18:17:50.508151,0.0000,0.0000,0.0000,0.0000,1724235470.5082,399.6619,-199.6411,-0.8800
2024-8-21_18:17:50.516263,0.0004,-0.0003,0.0003,-0.0200,1724235470.5163,399.6616,-199.6408,-0.9000
2024-8-21_18:17:50.526253,0.0002,0.0002,-0.0000,0.0000,1724235470.5263,399.6618,-199.6408,-0.9000
2024-8-21_18:17:50.528224,0.0000,0.0000,0.0000,-0.0000,1724235470.5282,399.6618,-199.6408,-0.9000
2024-8-21_18:17:50.536266,0.0001,0.0001,-0.0001,0.0100,1724235470.5363,399.6619,-199.6409,-0.8900
2024-8-21_18:17:50.546279,0.0003,-0.0003,0.0001,-0.0100,1724235470.5463,399.6616,-199.6408,-0.9000
2024-8-21_18:17:50.547847,0.0000,0.0000,0.0000,-0.0000,1724235470.5478,399.6616,-199.6408,-0.9000
2024-8-21_18:17:50.556239,0.0002,0.0001,0.0001,-0.0100,1724235470.5562,399.6617,-199.6407,-0.9100
2024-8-21_18:17:50.566231,0.0002,-0.0002,0.0000,0.0000,1724235470.5662,399.6615,-199.6407,-0.9100
2024-8-21_18:17:50.567617,0.0000,0.0000,0.0000,-0.0000,1724235470.5676,399.6615,-199.6407,-0.9100
2024-8-21_18:17:50.576261,0.0004,0.0002,-0.0004,0.0300,1724235470.5763,399.6617,-199.6411,-0.8800
2024-8-21_18:17:50.586268,0.0003,-0.0001,0.0002,-0.0200,1724235470.5863,399.6616,-199.6408,-0.9000
2024-8-21_18:17:50.587665,0.0000,0.0000,0.0000,-0.0000,1724235470.5877,399.6616,-199.6408,-0.9000
2024-8-21_18:17:50.596269,0.0000,0.0000,0.0000,0.0000,1724235470.5963,399.6616,-199.6408,-0.9000
2024-8-21_18:17:50.606280,0.0001,-0.0001,0.0001,-0.0100,1724235470.6063,399.6615,-199.6407,-0.9100
2024-8-21_18:17:50.607705,0.0000,0.0000,0.0000,-0.0000,1724235470.6077,399.6615,-199.6407,-0.9100
2024-8-21_18:17:50.616227,0.0000,0.0000,0.0000,0.0000,1724235470.6162,399.6615,-199.6407,-0.9100
2024-8-21_18:17:50.626250,0.0001,0.0001,-0.0001,0.0100,1724235470.6263,399.6616,-199.6408,-0.9000
2024-8-21_18:17:50.627710,0.0000,0.0000,0.0000,-0.0000,1724235470.6277,399.6616,-199.6408,-0.9000
2024-8-21_18:17:50.636250,0.0000,0.0000,0.0000,0.0000,1724235470.6363,399.6616,-199.6408,-0.9000
2024-8-21_18:17:50.646225,0.0002,0.0002,-0.0000,0.0000,1724235470.6462,399.6618,-199.6408,-0.9000
2024-8-21_18:17:50.647692,0.0000,0.0000,0.0000,-0.0000,1724235470.6477,399.6618,-199.6408,-0.9000
2024-8-21_18:17:50.656227,0.0002,-0.0002,0.0000,0.0000,1724235470.6562,399.6616,-199.6408,-0.9000
2024-8-21_18:17:50.666244,0.0002,0.0002,-0.0000,0.0000,1724235470.6662,399.6618,-199.6408,-0.9000
2024-8-21_18:17:50.667739,0.0000,0.0000,0.0000,-0.0000,1724235470.6677,399.6618,-199.6408,-0.9000
